fecha,timestamp_maximo,hora,estacion_maximo,valor_original_ppb,bit,delta_ppb,valor_recibido_ppb,banda_original,banda_recibida,cambio_banda,contingencia_real_fase1,falsa_fase1,anulada_fase1,cruce_fase2_instantaneo,anulacion_fase2_instantanea,en_test_lstm
2025-07-31,2025-07-31 13:00:00,13,TLA,89,6,64,25,1,0,1,0,0,0,0,0,False
2025-07-31,2025-07-31 13:00:00,13,TLA,89,7,128,217,1,4,1,0,1,0,1,0,False
2025-08-01,2025-08-01 13:00:00,13,MPA,87,3,8,95,1,2,1,0,0,0,0,0,False
2025-08-01,2025-08-01 13:00:00,13,MPA,87,4,16,71,1,1,0,0,0,0,0,0,False
2025-08-01,2025-08-01 13:00:00,13,MPA,87,5,32,119,1,2,1,0,0,0,0,0,False
2025-08-01,2025-08-01 13:00:00,13,MPA,87,6,64,23,1,0,1,0,0,0,0,0,False
2025-08-01,2025-08-01 13:00:00,13,MPA,87,7,128,215,1,4,1,0,1,0,1,0,False
2025-08-02,2025-08-02 14:00:00,14,AJM,120,3,8,112,2,2,0,0,0,0,0,0,False
2025-08-02,2025-08-02 14:00:00,14,AJM,120,4,16,104,2,2,0,0,0,0,0,0,False
2025-08-02,2025-08-02 14:00:00,14,AJM,120,5,32,88,2,1,1,0,0,0,0,0,False
2025-08-02,2025-08-02 14:00:00,14,AJM,120,6,64,56,2,0,1,0,0,0,0,0,False
2025-08-02,2025-08-02 14:00:00,14,AJM,120,7,128,248,2,4,1,0,1,0,1,0,False
2025-08-03,2025-08-03 14:00:00,14,MPA,103,3,8,111,2,2,0,0,0,0,0,0,False
2025-08-03,2025-08-03 14:00:00,14,MPA,103,4,16,119,2,2,0,0,0,0,0,0,False
2025-08-03,2025-08-03 14:00:00,14,MPA,103,5,32,71,2,1,1,0,0,0,0,0,False
2025-08-03,2025-08-03 14:00:00,14,MPA,103,6,64,39,2,0,1,0,0,0,0,0,False
2025-08-03,2025-08-03 14:00:00,14,MPA,103,7,128,231,2,4,1,0,1,0,1,0,False
2025-08-04,2025-08-04 14:00:00,14,MPA,117,3,8,125,2,2,0,0,0,0,0,0,False
2025-08-04,2025-08-04 14:00:00,14,MPA,117,4,16,101,2,2,0,0,0,0,0,0,False
2025-08-04,2025-08-04 14:00:00,14,MPA,117,5,32,85,2,1,1,0,0,0,0,0,False
2025-08-04,2025-08-04 14:00:00,14,MPA,117,6,64,53,2,0,1,0,0,0,0,0,False
2025-08-04,2025-08-04 14:00:00,14,MPA,117,7,128,245,2,4,1,0,1,0,1,0,False
2025-08-05,2025-08-05 14:00:00,14,UAX,94,3,8,86,2,1,1,0,0,0,0,0,False
2025-08-05,2025-08-05 14:00:00,14,UAX,94,4,16,78,2,1,1,0,0,0,0,0,False
2025-08-05,2025-08-05 14:00:00,14,UAX,94,5,32,126,2,2,0,0,0,0,0,0,False
2025-08-05,2025-08-05 14:00:00,14,UAX,94,6,64,30,2,0,1,0,0,0,0,0,False
2025-08-05,2025-08-05 14:00:00,14,UAX,94,7,128,222,2,4,1,0,1,0,1,0,False
2025-08-06,2025-08-06 13:00:00,13,PED,47,3,8,39,0,0,0,0,0,0,0,0,False
2025-08-06,2025-08-06 13:00:00,13,PED,47,4,16,63,0,1,1,0,0,0,0,0,False
2025-08-06,2025-08-06 13:00:00,13,PED,47,5,32,15,0,0,0,0,0,0,0,0,False
2025-08-06,2025-08-06 13:00:00,13,PED,47,6,64,111,0,2,1,0,0,0,0,0,False
2025-08-06,2025-08-06 13:00:00,13,PED,47,7,128,175,0,3,1,0,1,0,0,0,False
2025-08-07,2025-08-07 14:00:00,14,BJU,96,3,8,104,2,2,0,0,0,0,0,0,False
2025-08-07,2025-08-07 14:00:00,14,BJU,96,4,16,112,2,2,0,0,0,0,0,0,False
2025-08-07,2025-08-07 14:00:00,14,BJU,96,5,32,64,2,1,1,0,0,0,0,0,False
2025-08-07,2025-08-07 14:00:00,14,BJU,96,6,64,32,2,0,1,0,0,0,0,0,False
2025-08-07,2025-08-07 14:00:00,14,BJU,96,7,128,224,2,4,1,0,1,0,1,0,False
2025-08-08,2025-08-08 14:00:00,14,AJM,117,3,8,125,2,2,0,0,0,0,0,0,False
2025-08-08,2025-08-08 14:00:00,14,AJM,117,4,16,101,2,2,0,0,0,0,0,0,False
2025-08-08,2025-08-08 14:00:00,14,AJM,117,5,32,85,2,1,1,0,0,0,0,0,False
2025-08-08,2025-08-08 14:00:00,14,AJM,117,6,64,53,2,0,1,0,0,0,0,0,False
2025-08-08,2025-08-08 14:00:00,14,AJM,117,7,128,245,2,4,1,0,1,0,1,0,False
2025-08-09,2025-08-09 14:00:00,14,PED,130,3,8,138,2,3,1,0,0,0,0,0,False
2025-08-09,2025-08-09 14:00:00,14,PED,130,4,16,146,2,3,1,0,0,0,0,0,False
2025-08-09,2025-08-09 14:00:00,14,PED,130,5,32,162,2,3,1,0,1,0,0,0,False
2025-08-09,2025-08-09 14:00:00,14,PED,130,6,64,194,2,4,1,0,1,0,0,0,False
2025-08-09,2025-08-09 14:00:00,14,PED,130,7,128,2,2,0,1,0,0,0,0,0,False
2025-08-10,2025-08-10 15:00:00,15,PED,136,3,8,128,3,2,1,0,0,0,0,0,False
2025-08-10,2025-08-10 15:00:00,15,PED,136,4,16,152,3,3,0,0,0,0,0,0,False
2025-08-10,2025-08-10 15:00:00,15,PED,136,5,32,168,3,3,0,0,1,0,0,0,False
2025-08-10,2025-08-10 15:00:00,15,PED,136,6,64,200,3,4,1,0,1,0,1,0,False
2025-08-10,2025-08-10 15:00:00,15,PED,136,7,128,8,3,0,1,0,0,0,0,0,False
2025-08-11,2025-08-11 16:00:00,16,PED,132,3,8,140,2,3,1,0,0,0,0,0,False
2025-08-11,2025-08-11 16:00:00,16,PED,132,4,16,148,2,3,1,0,0,0,0,0,False
2025-08-11,2025-08-11 16:00:00,16,PED,132,5,32,164,2,3,1,0,1,0,0,0,False
2025-08-11,2025-08-11 16:00:00,16,PED,132,6,64,196,2,4,1,0,1,0,0,0,False
2025-08-11,2025-08-11 16:00:00,16,PED,132,7,128,4,2,0,1,0,0,0,0,0,False
2025-08-12,2025-08-12 14:00:00,14,PED,114,3,8,122,2,2,0,0,0,0,0,0,False
2025-08-12,2025-08-12 14:00:00,14,PED,114,4,16,98,2,2,0,0,0,0,0,0,False
2025-08-12,2025-08-12 14:00:00,14,PED,114,5,32,82,2,1,1,0,0,0,0,0,False
2025-08-12,2025-08-12 14:00:00,14,PED,114,6,64,50,2,0,1,0,0,0,0,0,False
2025-08-12,2025-08-12 14:00:00,14,PED,114,7,128,242,2,4,1,0,1,0,1,0,False
2025-08-13,2025-08-13 14:00:00,14,AJM,121,3,8,113,2,2,0,0,0,0,0,0,False
2025-08-13,2025-08-13 14:00:00,14,AJM,121,4,16,105,2,2,0,0,0,0,0,0,False
2025-08-13,2025-08-13 14:00:00,14,AJM,121,5,32,89,2,1,1,0,0,0,0,0,False
2025-08-13,2025-08-13 14:00:00,14,AJM,121,6,64,57,2,0,1,0,0,0,0,0,False
2025-08-13,2025-08-13 14:00:00,14,AJM,121,7,128,249,2,4,1,0,1,0,1,0,False
2025-08-14,2025-08-14 13:00:00,13,BJU,107,3,8,99,2,2,0,0,0,0,0,0,False
2025-08-14,2025-08-14 13:00:00,13,BJU,107,4,16,123,2,2,0,0,0,0,0,0,False
2025-08-14,2025-08-14 13:00:00,13,BJU,107,5,32,75,2,1,1,0,0,0,0,0,False
2025-08-14,2025-08-14 13:00:00,13,BJU,107,6,64,43,2,0,1,0,0,0,0,0,False
2025-08-14,2025-08-14 13:00:00,13,BJU,107,7,128,235,2,4,1,0,1,0,1,0,False
2025-08-15,2025-08-15 14:00:00,14,CUT,94,3,8,86,2,1,1,0,0,0,0,0,False
2025-08-15,2025-08-15 14:00:00,14,CUT,94,4,16,78,2,1,1,0,0,0,0,0,False
2025-08-15,2025-08-15 14:00:00,14,CUT,94,5,32,126,2,2,0,0,0,0,0,0,False
2025-08-15,2025-08-15 14:00:00,14,CUT,94,6,64,30,2,0,1,0,0,0,0,0,False
2025-08-15,2025-08-15 14:00:00,14,CUT,94,7,128,222,2,4,1,0,1,0,1,0,False
2025-08-16,2025-08-16 13:00:00,13,AJM,96,3,8,104,2,2,0,0,0,0,0,0,False
2025-08-16,2025-08-16 13:00:00,13,AJM,96,4,16,112,2,2,0,0,0,0,0,0,False
2025-08-16,2025-08-16 13:00:00,13,AJM,96,5,32,64,2,1,1,0,0,0,0,0,False
2025-08-16,2025-08-16 13:00:00,13,AJM,96,6,64,32,2,0,1,0,0,0,0,0,False
2025-08-16,2025-08-16 13:00:00,13,AJM,96,7,128,224,2,4,1,0,1,0,1,0,False
2025-08-17,2025-08-17 13:00:00,13,AJM,95,3,8,87,2,1,1,0,0,0,0,0,False
2025-08-17,2025-08-17 13:00:00,13,AJM,95,4,16,79,2,1,1,0,0,0,0,0,False
2025-08-17,2025-08-17 13:00:00,13,AJM,95,5,32,127,2,2,0,0,0,0,0,0,False
2025-08-17,2025-08-17 13:00:00,13,AJM,95,6,64,31,2,0,1,0,0,0,0,0,False
2025-08-17,2025-08-17 13:00:00,13,AJM,95,7,128,223,2,4,1,0,1,0,1,0,False
2025-08-18,2025-08-18 13:00:00,13,UAX,99,3,8,107,2,2,0,0,0,0,0,0,False
2025-08-18,2025-08-18 13:00:00,13,UAX,99,4,16,115,2,2,0,0,0,0,0,0,False
2025-08-18,2025-08-18 13:00:00,13,UAX,99,5,32,67,2,1,1,0,0,0,0,0,False
2025-08-18,2025-08-18 13:00:00,13,UAX,99,6,64,35,2,0,1,0,0,0,0,0,False
2025-08-18,2025-08-18 13:00:00,13,UAX,99,7,128,227,2,4,1,0,1,0,1,0,False
2025-08-19,2025-08-19 14:00:00,14,AJM,126,3,8,118,2,2,0,0,0,0,0,0,False
2025-08-19,2025-08-19 14:00:00,14,AJM,126,4,16,110,2,2,0,0,0,0,0,0,False
2025-08-19,2025-08-19 14:00:00,14,AJM,126,5,32,94,2,2,0,0,0,0,0,0,False
2025-08-19,2025-08-19 14:00:00,14,AJM,126,6,64,62,2,1,1,0,0,0,0,0,False
2025-08-19,2025-08-19 14:00:00,14,AJM,126,7,128,254,2,4,1,0,1,0,1,0,False
2025-08-20,2025-08-20 14:00:00,14,AJM,107,3,8,99,2,2,0,0,0,0,0,0,False
2025-08-20,2025-08-20 14:00:00,14,AJM,107,4,16,123,2,2,0,0,0,0,0,0,False
2025-08-20,2025-08-20 14:00:00,14,AJM,107,5,32,75,2,1,1,0,0,0,0,0,False
2025-08-20,2025-08-20 14:00:00,14,AJM,107,6,64,43,2,0,1,0,0,0,0,0,False
2025-08-20,2025-08-20 14:00:00,14,AJM,107,7,128,235,2,4,1,0,1,0,1,0,False
2025-08-21,2025-08-21 15:00:00,15,FAC,104,3,8,96,2,2,0,0,0,0,0,0,False
2025-08-21,2025-08-21 15:00:00,15,FAC,104,4,16,120,2,2,0,0,0,0,0,0,False
2025-08-21,2025-08-21 15:00:00,15,FAC,104,5,32,72,2,1,1,0,0,0,0,0,False
2025-08-21,2025-08-21 15:00:00,15,FAC,104,6,64,40,2,0,1,0,0,0,0,0,False
2025-08-21,2025-08-21 15:00:00,15,FAC,104,7,128,232,2,4,1,0,1,0,1,0,False
2025-08-22,2025-08-22 14:00:00,14,PED,112,3,8,120,2,2,0,0,0,0,0,0,False
2025-08-22,2025-08-22 14:00:00,14,PED,112,4,16,96,2,2,0,0,0,0,0,0,False
2025-08-22,2025-08-22 14:00:00,14,PED,112,5,32,80,2,1,1,0,0,0,0,0,False
2025-08-22,2025-08-22 14:00:00,14,PED,112,6,64,48,2,0,1,0,0,0,0,0,False
2025-08-22,2025-08-22 14:00:00,14,PED,112,7,128,240,2,4,1,0,1,0,1,0,False
2025-08-23,2025-08-23 13:00:00,13,PED,99,3,8,107,2,2,0,0,0,0,0,0,False
2025-08-23,2025-08-23 13:00:00,13,PED,99,4,16,115,2,2,0,0,0,0,0,0,False
2025-08-23,2025-08-23 13:00:00,13,PED,99,5,32,67,2,1,1,0,0,0,0,0,False
2025-08-23,2025-08-23 13:00:00,13,PED,99,6,64,35,2,0,1,0,0,0,0,0,False
2025-08-23,2025-08-23 13:00:00,13,PED,99,7,128,227,2,4,1,0,1,0,1,0,False
2025-08-24,2025-08-24 14:00:00,14,FAC,100,3,8,108,2,2,0,0,0,0,0,0,False
2025-08-24,2025-08-24 14:00:00,14,FAC,100,4,16,116,2,2,0,0,0,0,0,0,False
2025-08-24,2025-08-24 14:00:00,14,FAC,100,5,32,68,2,1,1,0,0,0,0,0,False
2025-08-24,2025-08-24 14:00:00,14,FAC,100,6,64,36,2,0,1,0,0,0,0,0,False
2025-08-24,2025-08-24 14:00:00,14,FAC,100,7,128,228,2,4,1,0,1,0,1,0,False
2025-08-25,2025-08-25 15:00:00,15,PED,115,3,8,123,2,2,0,0,0,0,0,0,False
2025-08-25,2025-08-25 15:00:00,15,PED,115,4,16,99,2,2,0,0,0,0,0,0,False
2025-08-25,2025-08-25 15:00:00,15,PED,115,5,32,83,2,1,1,0,0,0,0,0,False
2025-08-25,2025-08-25 15:00:00,15,PED,115,6,64,51,2,0,1,0,0,0,0,0,False
2025-08-25,2025-08-25 15:00:00,15,PED,115,7,128,243,2,4,1,0,1,0,1,0,False
2025-08-26,2025-08-26 14:00:00,14,AJM,123,3,8,115,2,2,0,0,0,0,0,0,False
2025-08-26,2025-08-26 14:00:00,14,AJM,123,4,16,107,2,2,0,0,0,0,0,0,False
2025-08-26,2025-08-26 14:00:00,14,AJM,123,5,32,91,2,2,0,0,0,0,0,0,False
2025-08-26,2025-08-26 14:00:00,14,AJM,123,6,64,59,2,1,1,0,0,0,0,0,False
2025-08-26,2025-08-26 14:00:00,14,AJM,123,7,128,251,2,4,1,0,1,0,1,0,False
2025-08-27,2025-08-27 16:00:00,16,CUT,61,3,8,53,1,0,1,0,0,0,0,0,False
2025-08-27,2025-08-27 16:00:00,16,CUT,61,4,16,45,1,0,1,0,0,0,0,0,False
2025-08-27,2025-08-27 16:00:00,16,CUT,61,5,32,29,1,0,1,0,0,0,0,0,False
2025-08-27,2025-08-27 16:00:00,16,CUT,61,6,64,125,1,2,1,0,0,0,0,0,False
2025-08-27,2025-08-27 16:00:00,16,CUT,61,7,128,189,1,4,1,0,1,0,0,0,False
2025-08-28,2025-08-28 14:00:00,14,AJM,119,3,8,127,2,2,0,0,0,0,0,0,False
2025-08-28,2025-08-28 14:00:00,14,AJM,119,4,16,103,2,2,0,0,0,0,0,0,False
2025-08-28,2025-08-28 14:00:00,14,AJM,119,5,32,87,2,1,1,0,0,0,0,0,False
2025-08-28,2025-08-28 14:00:00,14,AJM,119,6,64,55,2,0,1,0,0,0,0,0,False
2025-08-28,2025-08-28 14:00:00,14,AJM,119,7,128,247,2,4,1,0,1,0,1,0,False
2025-08-29,2025-08-29 14:00:00,14,AJM,117,3,8,125,2,2,0,0,0,0,0,0,False
2025-08-29,2025-08-29 14:00:00,14,AJM,117,4,16,101,2,2,0,0,0,0,0,0,False
2025-08-29,2025-08-29 14:00:00,14,AJM,117,5,32,85,2,1,1,0,0,0,0,0,False
2025-08-29,2025-08-29 14:00:00,14,AJM,117,6,64,53,2,0,1,0,0,0,0,0,False
2025-08-29,2025-08-29 14:00:00,14,AJM,117,7,128,245,2,4,1,0,1,0,1,0,False
2025-08-30,2025-08-30 14:00:00,14,AJM,108,3,8,100,2,2,0,0,0,0,0,0,False
2025-08-30,2025-08-30 14:00:00,14,AJM,108,4,16,124,2,2,0,0,0,0,0,0,False
2025-08-30,2025-08-30 14:00:00,14,AJM,108,5,32,76,2,1,1,0,0,0,0,0,False
2025-08-30,2025-08-30 14:00:00,14,AJM,108,6,64,44,2,0,1,0,0,0,0,0,False
2025-08-30,2025-08-30 14:00:00,14,AJM,108,7,128,236,2,4,1,0,1,0,1,0,False
2025-08-31,2025-08-31 14:00:00,14,AJM,92,3,8,84,2,1,1,0,0,0,0,0,False
2025-08-31,2025-08-31 14:00:00,14,AJM,92,4,16,76,2,1,1,0,0,0,0,0,False
2025-08-31,2025-08-31 14:00:00,14,AJM,92,5,32,124,2,2,0,0,0,0,0,0,False
2025-08-31,2025-08-31 14:00:00,14,AJM,92,6,64,28,2,0,1,0,0,0,0,0,False
2025-08-31,2025-08-31 14:00:00,14,AJM,92,7,128,220,2,4,1,0,1,0,1,0,False
2025-09-01,2025-09-01 12:00:00,12,CUT,53,3,8,61,0,1,1,0,0,0,0,0,False
2025-09-01,2025-09-01 12:00:00,12,CUT,53,4,16,37,0,0,0,0,0,0,0,0,False
2025-09-01,2025-09-01 12:00:00,12,CUT,53,5,32,21,0,0,0,0,0,0,0,0,False
2025-09-01,2025-09-01 12:00:00,12,CUT,53,6,64,117,0,2,1,0,0,0,0,0,False
2025-09-01,2025-09-01 12:00:00,12,CUT,53,7,128,181,0,4,1,0,1,0,0,0,False
2025-09-02,2025-09-02 14:00:00,14,UAX,112,3,8,120,2,2,0,0,0,0,0,0,False
2025-09-02,2025-09-02 14:00:00,14,UAX,112,4,16,96,2,2,0,0,0,0,0,0,False
2025-09-02,2025-09-02 14:00:00,14,UAX,112,5,32,80,2,1,1,0,0,0,0,0,False
2025-09-02,2025-09-02 14:00:00,14,UAX,112,6,64,48,2,0,1,0,0,0,0,0,False
2025-09-02,2025-09-02 14:00:00,14,UAX,112,7,128,240,2,4,1,0,1,0,1,0,False
2025-09-03,2025-09-03 14:00:00,14,PED,142,3,8,134,3,2,1,0,0,0,0,0,False
2025-09-03,2025-09-03 14:00:00,14,PED,142,4,16,158,3,3,0,0,1,0,0,0,False
2025-09-03,2025-09-03 14:00:00,14,PED,142,5,32,174,3,3,0,0,1,0,0,0,False
2025-09-03,2025-09-03 14:00:00,14,PED,142,6,64,206,3,4,1,0,1,0,1,0,False
2025-09-03,2025-09-03 14:00:00,14,PED,142,7,128,14,3,0,1,0,0,0,0,0,False
2025-09-04,2025-09-04 13:00:00,13,IZT,125,3,8,117,2,2,0,0,0,0,0,0,False
2025-09-04,2025-09-04 13:00:00,13,IZT,125,4,16,109,2,2,0,0,0,0,0,0,False
2025-09-04,2025-09-04 13:00:00,13,IZT,125,5,32,93,2,2,0,0,0,0,0,0,False
2025-09-04,2025-09-04 13:00:00,13,IZT,125,6,64,61,2,1,1,0,0,0,0,0,False
2025-09-04,2025-09-04 13:00:00,13,IZT,125,7,128,253,2,4,1,0,1,0,1,0,False
2025-09-05,2025-09-05 14:00:00,14,FAC,119,3,8,127,2,2,0,0,0,0,0,0,False
2025-09-05,2025-09-05 14:00:00,14,FAC,119,4,16,103,2,2,0,0,0,0,0,0,False
2025-09-05,2025-09-05 14:00:00,14,FAC,119,5,32,87,2,1,1,0,0,0,0,0,False
2025-09-05,2025-09-05 14:00:00,14,FAC,119,6,64,55,2,0,1,0,0,0,0,0,False
2025-09-05,2025-09-05 14:00:00,14,FAC,119,7,128,247,2,4,1,0,1,0,1,0,False
2025-09-06,2025-09-06 15:00:00,15,CCA,146,3,8,154,3,3,0,0,0,0,0,0,False
2025-09-06,2025-09-06 15:00:00,15,CCA,146,4,16,130,3,2,1,0,0,0,0,0,False
2025-09-06,2025-09-06 15:00:00,15,CCA,146,5,32,178,3,4,1,0,1,0,0,0,False
2025-09-06,2025-09-06 15:00:00,15,CCA,146,6,64,210,3,4,1,0,1,0,1,0,False
2025-09-06,2025-09-06 15:00:00,15,CCA,146,7,128,18,3,0,1,0,0,0,0,0,False
2025-09-07,2025-09-07 13:00:00,13,CCA,119,3,8,127,2,2,0,0,0,0,0,0,False
2025-09-07,2025-09-07 13:00:00,13,CCA,119,4,16,103,2,2,0,0,0,0,0,0,False
2025-09-07,2025-09-07 13:00:00,13,CCA,119,5,32,87,2,1,1,0,0,0,0,0,False
2025-09-07,2025-09-07 13:00:00,13,CCA,119,6,64,55,2,0,1,0,0,0,0,0,False
2025-09-07,2025-09-07 13:00:00,13,CCA,119,7,128,247,2,4,1,0,1,0,1,0,False
2025-09-08,2025-09-08 15:00:00,15,AJM,115,3,8,123,2,2,0,0,0,0,0,0,False
2025-09-08,2025-09-08 15:00:00,15,AJM,115,4,16,99,2,2,0,0,0,0,0,0,False
2025-09-08,2025-09-08 15:00:00,15,AJM,115,5,32,83,2,1,1,0,0,0,0,0,False
2025-09-08,2025-09-08 15:00:00,15,AJM,115,6,64,51,2,0,1,0,0,0,0,0,False
2025-09-08,2025-09-08 15:00:00,15,AJM,115,7,128,243,2,4,1,0,1,0,1,0,False
2025-09-09,2025-09-09 14:00:00,14,AJM,116,3,8,124,2,2,0,0,0,0,0,0,False
2025-09-09,2025-09-09 14:00:00,14,AJM,116,4,16,100,2,2,0,0,0,0,0,0,False
2025-09-09,2025-09-09 14:00:00,14,AJM,116,5,32,84,2,1,1,0,0,0,0,0,False
2025-09-09,2025-09-09 14:00:00,14,AJM,116,6,64,52,2,0,1,0,0,0,0,0,False
2025-09-09,2025-09-09 14:00:00,14,AJM,116,7,128,244,2,4,1,0,1,0,1,0,False
2025-09-10,2025-09-10 14:00:00,14,AJM,95,3,8,87,2,1,1,0,0,0,0,0,False
2025-09-10,2025-09-10 14:00:00,14,AJM,95,4,16,79,2,1,1,0,0,0,0,0,False
2025-09-10,2025-09-10 14:00:00,14,AJM,95,5,32,127,2,2,0,0,0,0,0,0,False
2025-09-10,2025-09-10 14:00:00,14,AJM,95,6,64,31,2,0,1,0,0,0,0,0,False
2025-09-10,2025-09-10 14:00:00,14,AJM,95,7,128,223,2,4,1,0,1,0,1,0,False
2025-09-11,2025-09-11 14:00:00,14,AJM,55,3,8,63,0,1,1,0,0,0,0,0,False
2025-09-11,2025-09-11 14:00:00,14,AJM,55,4,16,39,0,0,0,0,0,0,0,0,False
2025-09-11,2025-09-11 14:00:00,14,AJM,55,5,32,23,0,0,0,0,0,0,0,0,False
2025-09-11,2025-09-11 14:00:00,14,AJM,55,6,64,119,0,2,1,0,0,0,0,0,False
2025-09-11,2025-09-11 14:00:00,14,AJM,55,7,128,183,0,4,1,0,1,0,0,0,False
2025-09-12,2025-09-12 13:00:00,13,CCA,66,3,8,74,1,1,0,0,0,0,0,0,False
2025-09-12,2025-09-12 13:00:00,13,CCA,66,4,16,82,1,1,0,0,0,0,0,0,False
2025-09-12,2025-09-12 13:00:00,13,CCA,66,5,32,98,1,2,1,0,0,0,0,0,False
2025-09-12,2025-09-12 13:00:00,13,CCA,66,6,64,2,1,0,1,0,0,0,0,0,False
2025-09-12,2025-09-12 13:00:00,13,CCA,66,7,128,194,1,4,1,0,1,0,0,0,False
2025-09-13,2025-09-13 14:00:00,14,AJM,95,3,8,87,2,1,1,0,0,0,0,0,False
2025-09-13,2025-09-13 14:00:00,14,AJM,95,4,16,79,2,1,1,0,0,0,0,0,False
2025-09-13,2025-09-13 14:00:00,14,AJM,95,5,32,127,2,2,0,0,0,0,0,0,False
2025-09-13,2025-09-13 14:00:00,14,AJM,95,6,64,31,2,0,1,0,0,0,0,0,False
2025-09-13,2025-09-13 14:00:00,14,AJM,95,7,128,223,2,4,1,0,1,0,1,0,False
2025-09-14,2025-09-14 14:00:00,14,AJM,104,3,8,96,2,2,0,0,0,0,0,0,False
2025-09-14,2025-09-14 14:00:00,14,AJM,104,4,16,120,2,2,0,0,0,0,0,0,False
2025-09-14,2025-09-14 14:00:00,14,AJM,104,5,32,72,2,1,1,0,0,0,0,0,False
2025-09-14,2025-09-14 14:00:00,14,AJM,104,6,64,40,2,0,1,0,0,0,0,0,False
2025-09-14,2025-09-14 14:00:00,14,AJM,104,7,128,232,2,4,1,0,1,0,1,0,False
2025-09-15,2025-09-15 15:00:00,15,AJM,90,3,8,82,1,1,0,0,0,0,0,0,False
2025-09-15,2025-09-15 15:00:00,15,AJM,90,4,16,74,1,1,0,0,0,0,0,0,False
2025-09-15,2025-09-15 15:00:00,15,AJM,90,5,32,122,1,2,1,0,0,0,0,0,False
2025-09-15,2025-09-15 15:00:00,15,AJM,90,6,64,26,1,0,1,0,0,0,0,0,False
2025-09-15,2025-09-15 15:00:00,15,AJM,90,7,128,218,1,4,1,0,1,0,1,0,False
2025-09-16,2025-09-16 14:00:00,14,AJM,57,3,8,49,0,0,0,0,0,0,0,0,False
2025-09-16,2025-09-16 14:00:00,14,AJM,57,4,16,41,0,0,0,0,0,0,0,0,False
2025-09-16,2025-09-16 14:00:00,14,AJM,57,5,32,25,0,0,0,0,0,0,0,0,False
2025-09-16,2025-09-16 14:00:00,14,AJM,57,6,64,121,0,2,1,0,0,0,0,0,False
2025-09-16,2025-09-16 14:00:00,14,AJM,57,7,128,185,0,4,1,0,1,0,0,0,False
2025-09-17,2025-09-17 15:00:00,15,AJM,70,3,8,78,1,1,0,0,0,0,0,0,False
2025-09-17,2025-09-17 15:00:00,15,AJM,70,4,16,86,1,1,0,0,0,0,0,0,False
2025-09-17,2025-09-17 15:00:00,15,AJM,70,5,32,102,1,2,1,0,0,0,0,0,False
2025-09-17,2025-09-17 15:00:00,15,AJM,70,6,64,6,1,0,1,0,0,0,0,0,False
2025-09-17,2025-09-17 15:00:00,15,AJM,70,7,128,198,1,4,1,0,1,0,0,0,False
2025-09-18,2025-09-18 14:00:00,14,CCA,107,3,8,99,2,2,0,0,0,0,0,0,False
2025-09-18,2025-09-18 14:00:00,14,CCA,107,4,16,123,2,2,0,0,0,0,0,0,False
2025-09-18,2025-09-18 14:00:00,14,CCA,107,5,32,75,2,1,1,0,0,0,0,0,False
2025-09-18,2025-09-18 14:00:00,14,CCA,107,6,64,43,2,0,1,0,0,0,0,0,False
2025-09-18,2025-09-18 14:00:00,14,CCA,107,7,128,235,2,4,1,0,1,0,1,0,False
2025-09-19,2025-09-19 13:00:00,13,CCA,89,3,8,81,1,1,0,0,0,0,0,0,False
2025-09-19,2025-09-19 13:00:00,13,CCA,89,4,16,73,1,1,0,0,0,0,0,0,False
2025-09-19,2025-09-19 13:00:00,13,CCA,89,5,32,121,1,2,1,0,0,0,0,0,False
2025-09-19,2025-09-19 13:00:00,13,CCA,89,6,64,25,1,0,1,0,0,0,0,0,False
2025-09-19,2025-09-19 13:00:00,13,CCA,89,7,128,217,1,4,1,0,1,0,1,0,False
2025-09-20,2025-09-20 13:00:00,13,AJM,82,3,8,90,1,1,0,0,0,0,0,0,False
2025-09-20,2025-09-20 13:00:00,13,AJM,82,4,16,66,1,1,0,0,0,0,0,0,False
2025-09-20,2025-09-20 13:00:00,13,AJM,82,5,32,114,1,2,1,0,0,0,0,0,False
2025-09-20,2025-09-20 13:00:00,13,AJM,82,6,64,18,1,0,1,0,0,0,0,0,False
2025-09-20,2025-09-20 13:00:00,13,AJM,82,7,128,210,1,4,1,0,1,0,1,0,False
2025-09-21,2025-09-21 14:00:00,14,CCA,89,3,8,81,1,1,0,0,0,0,0,0,False
2025-09-21,2025-09-21 14:00:00,14,CCA,89,4,16,73,1,1,0,0,0,0,0,0,False
2025-09-21,2025-09-21 14:00:00,14,CCA,89,5,32,121,1,2,1,0,0,0,0,0,False
2025-09-21,2025-09-21 14:00:00,14,CCA,89,6,64,25,1,0,1,0,0,0,0,0,False
2025-09-21,2025-09-21 14:00:00,14,CCA,89,7,128,217,1,4,1,0,1,0,1,0,False
2025-09-22,2025-09-22 14:00:00,14,AJM,97,3,8,105,2,2,0,0,0,0,0,0,False
2025-09-22,2025-09-22 14:00:00,14,AJM,97,4,16,113,2,2,0,0,0,0,0,0,False
2025-09-22,2025-09-22 14:00:00,14,AJM,97,5,32,65,2,1,1,0,0,0,0,0,False
2025-09-22,2025-09-22 14:00:00,14,AJM,97,6,64,33,2,0,1,0,0,0,0,0,False
2025-09-22,2025-09-22 14:00:00,14,AJM,97,7,128,225,2,4,1,0,1,0,1,0,False
